平均数, 0.5014728023930265
情感总数, 141301.49594869025
积极弹幕, 95949
消极弹幕, 185824
情感趋向, 0.34051878639898076

平均数, 0.5204591131630205
情感总数, 208643.73112124432
积极弹幕, 146284
消极弹幕, 254600
情感趋向, 0.36490356312549266

平均数, 0.531999958242585
情感总数, 35904.14518183382
积极弹幕, 28038
消极弹幕, 39451
情感趋向, 0.4154454800041488

平均数, 0.5367460757933361
情感总数, 97132.79035201686
积极弹幕, 75617
消极弹幕, 105349
情感趋向, 0.41785197219367176
