平均数, 0.553807521658151
情感总数, 7593.254929454907
积极弹幕, 8392
消极弹幕, 5319
情感趋向, 0.612063306833929

平均数, 0.5581300978835649
情感总数, 6703.700605679498
积极弹幕, 7458
消极弹幕, 4553
情感趋向, 0.6209308134210307

平均数, 0.5800977495999073
情感总数, 5079.915993246389
积极弹幕, 5829
消极弹幕, 2928
情感趋向, 0.6656389174374786


平均数, 0.5640198999803324
情感总数, 3079.5486538926148
积极弹幕, 3606
消极弹幕, 1854
情感趋向, 0.6604395604395604
