平均数, 0.5562153347114852
情感总数, 5873.633934553283
积极弹幕, 6597
消极弹幕, 3963
情感趋向, 0.6247159090909091

平均数, 0.5542990596898387
情感总数, 4182.186405359833
积极弹幕, 4693
消极弹幕, 2852
情感趋向, 0.622001325381047

平均数, 0.5513578987705331
情感总数, 4307.759263094175
积极弹幕, 4794
消极弹幕, 3019
情感趋向, 0.6135927300652758

平均数, 0.5625971561428497
情感总数, 4223.979448320515
积极弹幕, 4821
消极弹幕, 2687
情感趋向, 0.6421150772509323
