平均数, 0.6354365622590888
情感总数, 2103.930457639843
积极弹幕, 2320
消极弹幕, 991
情感趋向, 0.7006946541830262

平均数, 0.6315851568904904
情感总数, 1352.22382090254
积极弹幕, 1425
消极弹幕, 716
情感趋向, 0.6655768332554881

平均数, 0.6380838993560916
情感总数, 3054.5076262176103
积极弹幕, 3229
消极弹幕, 1558
情感趋向, 0.6745351994986422

平均数, 0.6556464824377377
情感总数, 1537.491001316495
积极弹幕, 1590
消极弹幕, 755
情感趋向, 0.6780383795309168
